score,deltaLkRoad,deltaDjRoad,deltaTotalJobsCreated,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9
-0.001948643,-4567.892934135584,30.644345558594942,1193,234.41406,-402,-1547,+2150,+2288,-3294,-3673,-4245,+5482,+5792,+7565,
-0.03892381,44510.73384533213,1967.558907423756,4757,300.7569,-920,+1403,+1421,-3590,+3701,+3717,+5898,+6545,-7330,+8011,
-0.004371427,-8338.655846128042,136.03115758330682,623,190.75365,-142,+177,+353,-1211,+1902,-2390,-3292,+3769,-4723,+5085,
-0.034108173,15855.570832691743,1194.6651006122306,2115,208.39674,+36,+535,+827,-1716,-2427,+2546,-2847,-3736,+4853,+7757,
-0.016819166,-41906.12957887443,-2059.64172497766,-4656,249.157,-339,+873,-1566,-3855,+3972,-4713,-5495,-6073,-7027,-8132,
-0.005493787,-16943.71826009042,-956.7996096726076,-2000,308.416,+1190,-1856,+2136,+2842,-3754,-5647,-6680,-7429,+8271,-8339,
-0.017113885,8303.13597653822,809.1411237360526,2557,281.3059,+1196,+1393,+1974,-2163,+2529,+3169,-4270,+4508,-7009,-7412,
-0.050114233,27911.545040388977,2080.410666058658,6000,246.9967,+1046,+1257,+2952,+3156,+3799,-4394,+5388,-6507,+7184,+8349,
-0.014227982,12948.78939582545,780.4762608570746,1110,326.377,+1027,+3897,-3899,+4151,+4607,-6605,-6931,-7108,+7780,-8017,
-0.014355713,-38859.42340539123,-2355.102166330389,-5035,270.6896,+5,-923,-1694,-2108,-3550,-4100,-4203,-5635,+6937,-7476,
-0.008474977,-3386.856700132347,409.69537872874145,894,287.62442,+810,-1762,+2124,-2881,+5609,-6139,+6176,-6519,+7903,-8369,
-0.0025003552,-6639.446856321326,-467.30621472468164,-1428,265.54013,-118,+366,+1041,+2702,-2946,+4476,-6510,-6801,-8120,-8426,
-0.009799958,6441.30974517916,380.47265703861467,154,230.99492,+302,+2286,-2305,+3821,+5591,-5930,+6259,-6333,-6697,-7004,
-0.009973996,-24227.09334868792,-952.0777896097553,-2825,242.90257,-4115,-5137,+5778,-6065,-6117,+6192,+6601,-6653,-6887,-7339,
-0.012974067,-34637.302090066776,-1659.5553751837951,-3653,266.97336,+307,-321,-933,-1067,-1840,+2138,-3725,-4085,-7507,+7847,
-0.009295492,-23892.627758537237,-1161.6755655879392,-3915,257.03455,-1567,+1786,+3431,-4233,+4299,-4529,-5267,-6022,-6219,-7573,
-0.039726816,40238.13065571064,2016.4814830339346,4701,302.00467,+1771,+2775,-3313,+3890,+4004,+4338,-4716,-7132,+7893,+8350,
0.0005237478,1235.9330135090875,-70.44156953219424,33,235.97865,-318,-1105,-1463,-2487,-2610,-4411,+4561,+5018,+6684,+8431,
-0.0079636695,14250.791161604056,378.3180884475461,514,282.64874,-1220,+1333,+2653,+3221,+3992,-5328,-6658,+6861,-8006,-8022,
-8.988218E-05,-239.65588004273326,-230.29367758128316,680,266.63336,-392,-2678,+2805,+3037,+3571,-5070,+6386,-7055,-7444,+8285,
-0.0146356085,2167.694188286332,674.8098351334968,1075,274.33032,+374,+1595,-3423,-3804,-4752,+5164,+5704,+7308,-7595,-7653,
-0.0033538209,-9284.607728034927,-1141.7364174406912,-3348,276.8367,+889,-1233,-2667,-3205,-3383,-4886,-5812,+6222,+7396,-7407,
-0.0124570215,-26964.403541708245,-2035.5688419309047,-5351,216.45949,+766,+1698,-2210,-2637,-3139,-3155,-4416,-5696,-6860,-6987,
-0.034730736,28380.719710038175,1825.074761485341,4712,312.65823,-1879,+1930,+2302,+3600,-4492,+5063,+6168,+6486,+7776,-8037,
-0.002359612,-76.92141013151827,62.539324124206956,476,157.69423,+2061,+3435,+4065,-4347,-4597,+4611,-5963,-6167,+6355,-6616,
-0.043317072,29643.00949080127,1728.9440066297634,4651,237.47888,+335,+609,+1446,-1865,-3132,+3718,+4063,-4399,+5671,+7394,
-0.043601077,43813.106697985844,1704.7671553739322,4792,232.63287,-270,-1237,+3794,+4005,+5381,-5429,+5443,+6474,+6622,+7396,
-0.015356455,-50851.50304218371,-2705.126954549467,-6572,331.1409,-902,-2260,-2638,-4589,-4604,-4960,-5854,+6610,-6837,-8255,
-0.0025470827,-8166.444608789835,3.0346198469760046,615,320.61954,-432,+575,-1594,+2793,-3967,+4294,-4905,-5911,+7872,+7974,
-0.0034132355,-6518.531714006388,-210.42448895375236,0,190.97807,+96,-143,-583,-817,+4326,-5560,+6108,-6429,+6734,+7356,
-0.010437331,10475.76203712837,532.053946922376,637,303.29788,-814,+871,+962,+2829,-3878,+5276,-5542,+6642,-7207,-7952,
-0.0058098505,7591.958994694013,246.5178765393591,36,252.45656,-37,-515,+708,+837,+1152,-2588,-4996,-6405,+6817,+8241,
-0.012041082,-25686.55668871553,-1334.6046221297245,-3519,213.32434,-561,-1715,+2605,-4113,-4258,-5271,-5801,+6021,+6516,-6935,
-0.03369385,23688.455932466597,1556.1634583740258,3245,274.7943,+2326,-3718,+3776,+3928,-4267,-4775,-4819,+5135,+5198,+8400,
-0.038688954,26287.458062281556,1777.9075483297577,4293,273.41693,+110,-291,+1078,+1331,+3592,-4034,-4949,+6695,+7591,+7726,
-0.017961517,20309.46607152966,787.5052999149275,2174,260.86374,-1405,-1931,+2161,+2358,+3491,-4991,+5278,+6431,-7151,+8017,
-0.034901913,20271.933265925054,1538.3939019596833,4242,262.25363,-1369,+1683,+2685,+4323,+4463,+5021,-5037,-6777,+6791,+7464,
-0.073215,49010.97991823313,2502.64934233473,6594,203.37761,+1403,+2623,+2926,+3278,+4049,+4722,-4810,+4960,+6118,-6942,
-0.005287884,19543.39512016142,317.9502325593656,0,357.75064,+436,+1360,+4345,-5235,+5909,+6224,-7218,-7276,-7424,-7644,
-0.0027813856,-7834.053337798064,-123.25922660921721,336,281.6601,+1248,+2843,+2970,-3301,+3789,-4491,-5251,+6594,-7430,-8397,
-0.0041521355,-10103.133063808315,-399.18613739985716,-1673,243.32378,-468,+955,+3415,+3806,-3967,-4220,-4262,-4904,-4987,+6042,
-0.067674056,46203.51259410734,2566.9946140013894,6188,225.6867,+1239,+2066,+2193,+2446,-2530,+4459,+4482,+5122,-6051,+7570,
-0.021182697,10769.18112396396,1028.246167609492,2321,288.81454,+1325,+1375,-1966,+3641,+4586,-4590,-5679,+7149,+7523,-7925,
-0.022742916,-33907.83119223322,-1921.3258639723128,-5052,149.09184,-53,+230,-930,-1603,+1689,-1962,-2964,-3472,-5891,-7122,
-0.004657471,-10189.356974969642,-57.393723268597704,306,218.77448,-405,+1270,+2060,-3886,-5154,-6817,-6924,+6956,+7104,+7492,
-0.034342088,36467.6439983467,2019.462465563238,4194,349.8745,+1380,+3578,+3925,+4147,+5133,+5868,-6115,-7018,-7327,+8341,
-0.020135446,10608.755764520967,806.8659842969154,2119,238.42036,-1343,+2138,+2432,+2771,-4800,-4889,+5794,+6512,-6938,-7537,
0.00013637113,426.935732250063,-117.44156547426994,-295,313.069,-224,+525,-698,+920,+1515,-5965,+6252,-7494,-7529,-7714,
-0.038387477,21648.462752025862,1339.7554674267792,3679,207.65346,-324,+822,-1581,+1745,+2320,+3583,+4911,-5533,-5742,+6911,
-0.03185327,23558.741249912506,975.2382368807218,2127,182.16289,+17,-1036,+2543,-2710,+3194,+3378,-4042,+4990,+5439,-6055,
-0.04622574,16619.777448600053,1556.8456403186726,4483,200.38484,+149,+1129,+2213,+2287,+2633,+2782,-4049,+5353,-6810,-7642,
-0.021201797,21375.14168538032,1021.7709087322095,2180,286.7372,+112,+2659,-3104,+3357,+4767,-6323,+6492,+7102,-7316,-8198,
-0.01984306,-47295.30676155627,-2609.4730609195462,-6301,238.34685,-53,-2004,-3254,-4335,-4513,-4566,+5665,-6217,-6459,-7513,
-0.0018088083,-4104.177380784838,107.81737135875942,1452,354.64954,-2907,-3059,+5314,+5402,+6592,-6758,-7045,+7235,-7531,+7969,
-0.008277313,5933.765355333585,311.7524430208231,723,224.09062,-923,-1118,+2251,-2332,+3454,+4044,-5320,-6108,+7158,+7548,
-0.011273106,-22574.451564024926,-571.8116699796725,-1776,200.2505,-1074,-2780,-4047,+5097,+6082,-6151,-6268,+6861,-6881,+8124,
-0.061210595,38282.3587927418,2565.807857335746,6333,249.40247,+351,+1050,+3209,+3584,+4256,+4495,+5330,+5781,-6554,-8007,
-0.035064854,15408.175379178452,1578.3442427442712,4000,267.81375,+107,+962,+3145,+3281,-3412,-3446,+3824,+5035,-5656,+8001,
-0.0022257953,4318.735906003639,124.97898240816696,368,334.08347,-2179,-2415,-3810,-4634,+5532,+6454,+7294,-7450,+7599,-7646,
-0.05399408,23766.542056363178,1685.9684297949532,4000,185.78322,+69,+245,+355,+963,+995,-1431,-1700,-4908,+5715,+6809,
-0.016978644,-38290.937613702474,-1445.1276772964488,-3575,225.52411,+766,-1203,-1272,-1736,+1819,+1853,-4473,-6215,-6274,-6587,
-0.035214648,12970.41206721506,1384.3805748552843,4323,233.90276,+793,-2635,+3252,-4371,-4476,+4712,+5674,+6119,+6162,+7866,
-0.0037709416,-8096.033330797089,-662.1221225716486,-1094,214.69527,-606,-1550,-2122,+3531,+4661,+4723,-5865,-6569,+6617,-8056,
-0.03939858,33397.63879111405,1859.6073525408115,4380,280.83023,+1141,+3171,+3376,+4341,+4788,+4909,+5713,-6689,-6942,-7754,
-0.0015223045,-2638.255522425637,50.91146648778882,0,198.98358,+924,+1003,-1012,+1979,-1992,-3431,-3748,-3976,+6529,+6764,
-0.0032063483,-7658.326447042432,41.49046860092424,-323,238.84888,+349,+2231,+2740,-2829,+2921,-3553,-5055,-5448,-6725,-7887,
-0.036730446,38699.54976463476,2021.1292372581477,4893,327.3943,+16,+1211,+2152,+4294,+4978,+6204,-7585,+7694,-7906,-8123,
-0.007993093,6507.281832223011,422.9437082469993,419,314.8262,+31,+2946,+3682,-3936,-4626,-5203,-5604,+6632,+8007,-8087,
-0.039902147,32850.82615496413,1685.4935553666976,4974,251.32404,+216,-545,+1354,+2822,+4456,+4862,+5336,-6584,-8041,+8118,
-0.0013073832,-2854.0108172956134,-429.6647361049287,-1487,218.29948,-251,-264,-782,+999,+1602,-1994,-2238,+2296,-6888,-7404,
-0.0014193152,-4953.641035788235,-282.72149067583155,-1471,349.01627,+800,+1121,+3234,-4503,-5024,-7207,-7504,-7583,-8054,-8236,
-0.002482025,2515.0301660236296,119.74135194599799,0,287.03918,-1000,+1529,-2937,-3348,+3922,-5370,+5628,+5972,-6042,+7253,
-0.003369998,-7233.62502131098,-1003.6311460301201,-2237,214.64775,-1886,-2693,-2786,-2900,+3450,+4967,-5988,+6095,-6866,-7148,
-0.004330692,-7190.2046631738585,-534.5045200679235,-2000,166.029,-908,-1626,-2022,+2080,-3018,+4396,+4607,+5716,-6135,-6173,
-0.009672522,-15010.031917688253,-1086.9654732053389,-1367,155.1822,-989,-1396,-1447,-1736,+3481,-4062,+5337,+5537,+6850,-7530,
-0.0052542747,-15246.12138701075,-623.8269014879023,-1581,290.16605,+356,+1053,-1516,-3803,-5319,+5680,-6541,-7687,-7731,+7941,
-0.00979245,3665.359595139466,411.3316733637788,693,249.92169,+2141,+2294,+2855,-3086,-4684,-4950,+6069,-6593,-8272,+8305,
-0.01016266,8635.010277235719,473.43992759648205,1036,277.17923,+439,-619,-1202,-2353,+3606,+5035,+5686,+5752,-6894,-7356,
-0.050272573,35026.32228855805,1483.3894549004826,3055,175.56067,-802,-1485,-2802,+3649,+4657,+5102,+5104,+5780,-5791,+6213,
-0.013975345,-33979.25368400645,-2093.94806040201,-4869,243.13715,+1027,-2578,-3393,-3915,-4024,+4382,-4861,-5150,-6981,-7086,
-0.003472297,-10898.622344149573,-813.9605150349076,-1138,313.87357,-197,+1185,+2070,-2255,-4224,+6527,-7027,-7067,+7599,-7704,
-0.02543775,20120.25990959581,1174.2230979472924,2480,274.6472,+750,+1035,-1600,-3040,+3790,-4147,+4453,+4881,-5474,+7223,
-0.005203481,-14719.112397643381,-587.6597749665854,-2840,282.87048,+2493,-2550,-3648,-5029,-5926,-6190,-6328,-6349,+8125,+8294,
-0.04275199,17495.11518805698,1594.5715565049757,4000,221.91716,+300,+602,+1848,-2290,+3035,+4315,-5017,+6491,+6524,-7014,
-0.043168157,35047.658729172894,2402.877624285876,6000,331.18552,+605,+1069,+2738,+3164,-3955,+5009,+5493,-5595,+7008,+7580,
-0.003873465,-10351.883614462584,-793.3947779250706,-2485,267.25128,-836,-1730,+3271,-3330,-4112,+4177,-5484,-6357,-6869,+7847,
-0.0040460355,-3944.674632441681,165.8890232951643,777,243.94458,-507,+1670,-2036,+2440,-2664,-2910,+3035,+3978,+6399,-8400,
-0.014147173,16813.951290679124,679.1865188301637,888,285.64236,-753,+1300,+2440,-3541,+4337,+4454,-5212,-6592,+7619,-8191,
-0.03590639,11325.655143109581,1194.0974182310854,4000,197.86603,+1010,+1319,+3156,+4367,+4859,-4923,-4960,+5504,-5881,+5888,
-0.012896156,-33285.58877601565,-2059.9502485938015,-4914,258.10474,-97,-300,+2979,-3030,-3822,-3991,-5281,-5463,+7112,-7293,
-0.026961861,19073.42637364362,1354.55255016207,3092,298.91602,+501,-2685,-3326,+3917,-4183,+4292,+4546,-5177,+7047,+8096,
-0.020027855,17814.381278755744,669.4706770923801,2000,198.88422,-1654,+1976,-2518,+2859,-3509,-3984,+4033,+4587,+5248,+6910,
-0.0025744701,-7102.499761067015,-422.7135718829083,-1084,275.88202,-1471,+2021,-3239,-3442,+3581,-3987,+4272,-5463,+5950,-8366,
-0.0054778527,-12763.179021993603,-465.4262650937859,-1779,232.99602,+346,+568,+1320,+1341,-2707,-2768,-4459,-4587,-6504,-7891,
-0.00081388885,-399.66258156982394,36.3568054851222,-813,265.7809,-450,+2553,+2946,+3306,-3602,-4436,-5264,-6418,+6832,-7792,
-0.045124814,40278.57724840564,1963.015480585093,4822,258.82816,+2522,+2784,+3805,+4360,+4551,+4558,-4949,+5657,-7013,-8395,
0.002148247,6333.346421089104,-167.67533489853267,-362,294.8146,+149,-335,-2407,-2519,-3162,-4448,+5502,+6622,+8319,-8347,
-0.0149350315,5978.032859243851,713.4619097071222,1414,284.22864,+384,+685,-2663,+2910,-3243,+3580,-4677,-5258,-5589,+7959,
-0.0099147875,-29898.22660807316,-2001.461788330964,-4499,301.55185,-28,-386,-847,-1325,-3077,+4190,-5059,+5107,-7327,-7582,
0.00014218596,485.39752017927464,-114.60554091714347,222,341.38217,+115,+1407,-2288,-2668,+4009,+4640,-7075,-7251,+7337,-7945,
-0.04002437,33328.6746182269,1759.6636429365049,4555,261.5823,+440,-787,-2099,+2336,+3588,+4287,+4815,+5029,+6934,-7405,
-0.0028305668,-8932.868908281664,-856.8299911758924,-1850,315.58588,-990,+1188,-2746,-3543,+4564,-6650,-6984,-7020,+7737,+8295,
0.0012177486,2281.6754144107717,-314.2956312396462,254,187.36833,+13,-36,+1247,+2776,-3465,-3601,-4182,+4427,+5474,-5850,
-0.00016688055,-557.0711108253644,-434.8274467951718,-1090,333.8143,+242,-376,-1248,-2043,-2301,-2829,+3298,+4274,+7925,-8380,
-0.031411413,17345.396317165163,1100.6390419585412,2747,208.4782,+352,-1059,+1855,-2821,-3006,+3382,+4008,-5340,+6537,+7394,
-0.007925149,23616.46031260887,371.1513259987552,278,278.64212,-1676,-3036,+3330,+3371,-3532,+5250,+5793,-6099,+7362,-7597,
-0.004684476,-12640.429243355486,-905.7810886206512,-2000,269.83658,+56,-1348,-2299,-2505,+3223,+3466,-4620,-5014,+5738,-7919,
-0.009766535,13594.764285531806,402.86262552016075,1296,245.42549,-894,-2841,+4054,+4194,-4413,-4797,+5501,+6329,-7127,+7206,
-0.0058727814,-11659.386422109515,-612.535631267098,-440,198.53261,-1359,-2279,+3131,-3559,-3889,+4539,-5067,+5469,-6947,+7002,
-0.008900027,-24299.008398844522,-1127.0415988711077,-2587,273.02176,-257,-329,+900,-2658,-2950,-4032,-5721,-6272,+7932,+7991,
-0.039434332,28552.945270630706,1712.3299875595226,4032,258.35455,-835,+994,-1032,+1874,+2985,-3051,+7062,+7196,+7910,+7914,
-0.016906654,10592.779848479558,806.6031006470462,3145,283.86078,-528,-1544,+1862,+2127,+2143,+5245,-6265,+7330,-7603,+8382,
-0.0055377744,5271.723626644635,216.53270692676531,212,232.64378,+1404,+1845,-2338,-2565,+3726,+3939,-4358,+4700,-5244,-6072,
-0.0037706015,-9338.384408738302,73.51545630534373,397,247.66301,-1255,+1469,+2732,-3504,-4546,+5993,-6278,-6306,+6577,+8330,
-0.016216269,5694.789029192369,552.518736464053,1154,202.72125,+371,-1665,-2723,+2895,-3387,-4014,+5775,+6551,+6638,-7468,
-0.0040563666,-9597.491375778769,-436.1354433837456,-873,236.60315,-92,+387,-1207,-1404,-2366,+3554,-4410,+4860,+5848,-7746,
-0.0057661054,-11669.976843467326,-975.0325441790246,-1846,202.38924,-633,-1579,-2694,-2782,+3398,+4188,+4190,+4302,-4571,-4799,
-0.009003314,-18115.785668941182,-1006.9308435280128,-2519,201.2124,-1631,-1739,-2074,-2193,+2513,-6347,+7384,-7386,+7566,-8359,
0.0008857656,2071.223711442644,-399.60572390398846,-1583,233.83429,+1375,-2165,+3032,-4065,+4855,-5072,-5524,+6925,-7135,-7956,
-0.025525903,16135.004780765954,713.6853170319931,2000,166.35231,-29,+107,-366,-606,+1449,-1946,+2437,+2442,+3284,+7144,
-0.036407806,27603.81955736251,1746.6930141278724,4511,285.44687,+169,+2068,+2250,+2476,-3700,-4107,+5280,-5304,+7328,+8173,
-0.005179972,-13560.708649683123,-1053.6558284551068,-2207,261.79117,-527,+1919,-2256,-3877,+5553,+5907,-5949,-7098,-7768,-7769,
-0.023635011,8166.750580398505,1052.5403598803118,2000,264.96356,+625,-1632,+2125,+2144,+3420,-4082,+4403,+7199,-7662,-7667,
-0.00015121966,-267.5230351626711,-424.3676724245719,0,176.91022,-242,-366,-1603,+2380,+2457,+3456,-5704,+5924,+6163,-6783,
-0.0033779813,-8037.894834661803,-1047.045189872033,-3502,237.94966,+522,-1033,-1206,-2815,+3028,-3979,-4666,+4830,-5322,-8033,
-0.007986814,-27923.728831449418,-1201.6652168935718,-2860,349.6229,+1884,-3022,+3073,-4618,-4921,-4957,-6027,-7809,+7937,-8378,
-0.023601227,12156.204789356143,1016.3884207801494,2517,256.22903,+316,-1605,-2012,+2473,-2680,-3097,+6510,+6517,+7559,+8097,
-0.007260459,3390.7098151888495,195.87680278881015,1242,160.51741,+1053,-1602,-2211,-2545,-3639,+3642,-4846,+5388,+5583,+6608,
-0.031328455,22200.816691132524,1349.9224298480108,2790,256.37344,+868,+1002,+1825,+2102,+3047,+4863,-5082,-5402,-6164,-8007,
-0.020192051,8398.544921825098,1125.4328349328514,2000,331.62125,+554,+802,-2680,+3513,+4277,-4306,+5728,-6961,+7242,-8372,
-0.028408958,26999.0061803487,1503.495896024908,4000,314.88367,+206,+976,+1733,-2421,-3903,+4295,-4855,+6493,+7773,+7863,
-0.008865035,2163.423306461219,331.7083747976858,-1477,222.6277,-351,+1677,-3481,-5045,-5503,-6425,+6613,+6775,+6938,-8108,
-0.0038667724,-10306.051522270032,-997.645613542546,-1676,266.52853,-129,-1083,+1145,-3925,-4834,+5734,+5764,-6650,-6669,+8292,
-0.027985003,19617.479766471875,1105.6202368607023,2671,235.06276,-227,+499,+1397,-2073,+2610,+3687,-4045,-6276,+6739,+7347,
-0.033063952,16205.70986888884,1302.490476396295,2652,234.38133,+1381,+1665,+4502,-4603,+5173,-5801,+6242,-6356,-6884,+7736,
-0.01098322,-26325.198240251564,-1186.2204042398937,-3311,239.6856,-1990,+2097,-2565,-3323,-3483,-3499,-5284,-6889,+7556,+8093,
-0.004257378,-12777.069547392839,-1031.8762763307927,-2618,300.11594,+846,-872,-1337,-2570,+3405,-4423,-5379,+6200,-7894,-7917,
-0.025467027,8200.408717241871,907.7239227814065,2289,212.06976,-12,-408,+663,+1162,-2050,+2698,-2976,+5288,+6596,+7814,
-0.014173144,15685.84274317208,731.137291731388,1055,306.92758,+556,-3391,+3717,+4386,-5450,+6382,-6836,-7720,+7840,-7859,
-0.052985065,27353.272750760116,1534.888011196987,2846,172.35602,+509,+1107,+1227,-2183,-2776,+2953,-4640,+4781,-5549,+6784,
-0.00082100375,1459.1394852850399,27.744721731180878,0,201.06592,-181,-349,+1536,+1934,+4840,+5140,-5272,-5325,+5398,-8230,
-0.06219376,57057.82475257642,3040.976542581001,7389,290.91724,+937,-1512,+1584,+3143,+5889,+6055,+6389,+6647,+7361,-8178,
-0.016255274,-32302.349980120605,-1285.3968831597608,-3459,198.71918,-1586,+1748,+1815,+5091,-5843,-5972,-6021,-6265,-6323,-6618,
-0.0035059205,3955.6200188001126,155.27680764759498,429,263.51645,-978,-1541,+2060,-3596,+4777,+4861,+5585,-5927,+7013,-7457,
-0.012802508,-33345.53014531309,-1636.9312134300883,-4420,260.46094,+126,-1364,+1566,-1638,-3702,-3773,-4563,-6255,-7372,-7427,
-0.021051459,23065.416990392372,1163.175000754339,2679,328.7502,+2255,-2594,-3257,-3750,+4878,+4997,-5269,+7251,+7358,+7927,
-0.017912053,18587.17400629718,1035.7453227873773,2090,344.0415,-1868,-3314,+3508,+5649,+7035,+7430,-7442,-7958,-8246,+8394,
-0.00028556839,-832.2511427436698,-170.76386878873467,0,291.43674,-2292,-2649,+3726,-4454,-6261,+7478,+7625,+8151,-8340,+8406,
-0.012132203,-27073.62511213987,-1332.2107658840564,-3946,223.15504,+178,-1759,-2143,+3009,-5226,-5854,-6094,-6412,-6819,-8299,
-0.014491349,4528.492679953343,615.0736145323149,1252,252.53493,+336,+1340,-2174,+2549,+2561,+2579,-5054,-6732,-7616,-8196,
-0.024721507,17599.412797963563,846.9706115268262,3045,203.84337,-447,-1479,+2693,+3353,+3744,-4421,+4709,+5301,+6483,-7171,
-0.0034611337,-5343.660352093083,-208.36006803017628,791,154.39046,-623,-1150,+2152,+2539,-3329,+4434,+4560,-5286,-5492,+6576,
-0.0034744793,14263.975213103458,128.89001220096443,-1021,220.71545,+951,-1209,-1574,-2732,+3454,-3478,+4452,-5764,+5859,-7718,
-0.008133102,-23139.027705968834,-844.7704778769476,-1970,284.5043,-9,-1420,+1896,+2314,-4193,-4931,-5681,+6835,-7502,+8091,
-0.00658969,4908.204634419751,257.77120899037493,555,232.74084,+242,-1128,+1147,+1428,-2705,-5645,-5697,+6050,-7236,+8363,
-0.009010151,-26762.729802975955,-2042.605205044,-4000,297.02866,-527,-942,-1723,-2167,-3028,+3999,-5463,+6560,-6678,+8148,
-0.0021092389,-5257.149261464681,-586.9196768629602,-2462,249.24391,-1118,-1165,-2393,-3905,-4549,+4679,+5959,+6026,-6427,-7877,
-0.022930166,17196.86516395055,1026.1177142513056,2083,266.25217,-1331,+2323,+2804,-3303,-4127,+4779,+4942,+5864,-6887,+7573,
-0.028479531,13755.668330668108,1279.3975100153496,2242,267.28577,+160,+2151,+2602,+2651,+2981,-3771,-4336,-5014,+5857,-7922,
-0.008113398,-14245.224499797252,-1400.247303273264,-3565,175.57655,+485,-823,-2064,-3249,-3605,+3999,-4403,+4481,-4666,-7189,
-0.0016641992,-5090.32546297742,-351.78066565928617,588,305.87238,-521,+1194,-1498,-1780,+2586,-4018,+4713,-5955,+6117,+7246,
-0.009313097,-25844.081170540387,-1338.5366023335882,-3825,277.50256,-704,+836,-1690,-3374,-3517,-4589,-6473,-6813,-7717,+8228,
-0.05751028,49055.05715560028,2668.761687683954,6614,276.1007,+462,+908,-1255,+1571,+2223,-2716,+3701,+4325,+5604,+8161,
-0.025842411,10747.048011463517,785.9843545484543,2453,180.96062,-299,+1350,+2320,-4363,-4469,+4551,+5336,-5770,+6816,+7156,
-0.018695792,-823.9418792984461,673.0635594956465,806,214.19798,+374,+1945,+1990,+2459,-3830,-4661,-5885,-6026,+7018,-8169,
-0.0012361341,-3813.2329547240524,-81.30983322847487,-208,308.4805,+1204,+2416,-3089,+4700,-5022,+5566,-7395,-7545,-8327,-8364,
-0.013652384,15735.354957673364,734.1526616026337,2202,319.94922,-59,-1984,+2342,+3500,-4293,+6699,+7257,-7309,+7502,+7588,
-0.0021087532,-6614.02148196443,-280.39273459649877,-1205,313.6461,-1137,-1210,-3309,-4288,+6367,+7354,+7474,+7548,-7745,-8153,
