score,depth,netChgRoad,netChgBus,netChgRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaLkRoad,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9
-198.20818,10,0,0,528811,0,0,5492024,-431065.443697,2174.8115,228.69643,5902,2609,   2609,5902,   667,4023,   4023,667,   6617,8382,   8382,6617,   868,4884,   4884,868,   5903,2339,   2339,5903,   
-268.507,10,0,0,1126900,0,0,15818764,-580289.577110624,2161.1711,177.36368,6267,5520,   5520,6267,   6444,7176,   7176,6444,   6643,6840,   6840,6643,   4765,2711,   2711,4765,   6577,5389,   5389,6577,   
-194.60567,10,0,0,217933,0,0,5504300,-552971.4175423832,2841.497,280.26492,4217,3580,   3580,4217,   1314,5380,   5380,1314,   7587,4173,   4173,7587,   4079,3356,   3356,4079,   6817,4779,   4779,6817,   
-243.72348,10,0,0,1411651,0,0,34963272,-607812.9378964766,2493.8628,254.89719,3257,6365,   6365,3257,   4239,4005,   4005,4239,   6966,6780,   6780,6966,   6195,7691,   7691,6195,   1695,4557,   4557,1695,   
-184.21866,10,0,0,524891,0,0,7497686.5,-691062.7025528342,3751.3176,270.11383,5788,7390,   7390,5788,   8225,4464,   4464,8225,   2514,1068,   1068,2514,   7863,6104,   6104,7863,   7652,6139,   6139,7652,   
-168.27606,10,0,0,1091683,0,0,12284073,-376995.9431139275,2240.342,160.47108,5884,6673,   6673,5884,   4581,1096,   1096,4581,   3077,2321,   2321,3077,   1294,3722,   3722,1294,   4871,2444,   2444,4871,   
-249.79578,10,0,0,1124547,0,0,11465556,-633439.8889658692,2535.831,316.33536,4303,5948,   5948,4303,   6503,1124,   1124,6503,   7517,8338,   8338,7517,   1281,2439,   2439,1281,   210,8298,   8298,210,   
-312.92676,10,0,0,1071199,0,0,10680457,-576943.1024370806,1843.7002,183.2571,645,5509,   5509,645,   1016,2019,   2019,1016,   8036,5263,   5263,8036,   3790,5285,   5285,3790,   2866,6519,   6519,2866,   
-245.28587,10,0,0,1415200,0,0,22467472,-816937.7943376082,3330.554,294.20688,4745,6410,   6410,4745,   4139,677,   677,4139,   7330,5019,   5019,7330,   1783,3142,   3142,1783,   927,4644,   4644,927,   
-276.7398,10,0,0,1375194,0,0,25145136,-813412.7379097949,2939.269,265.1469,5485,2472,   2472,5485,   2819,7687,   7687,2819,   254,8275,   8275,254,   886,7101,   7101,886,   5383,2612,   2612,5383,   
-292.24414,10,0,0,584165,0,0,10722492,-729241.2329191555,2495.3152,268.14157,8222,5424,   5424,8222,   5894,7789,   7789,5894,   5494,374,   374,5494,   5657,2561,   2561,5657,   1496,6250,   6250,1496,   
-331.97443,10,0,0,1798600,0,0,26146138,-876707.2897135257,2640.8882,213.05688,6966,4445,   4445,6966,   855,6788,   6788,855,   6134,6328,   6328,6134,   1808,5825,   5825,1808,   2229,2498,   2498,2229,   
-488.4106,10,0,0,839853,0,0,11723422,-715191.2969136178,1464.3239,165.87614,6554,6575,   6575,6554,   1512,4001,   4001,1512,   2812,6608,   6608,2812,   2689,1764,   1764,2689,   1765,8196,   8196,1765,   
-227.27399,10,0,0,820674,0,0,11512386,-637308.1326174616,2804.1401,277.70007,4377,5125,   5125,4377,   8338,254,   254,8338,   6732,7757,   7757,6732,   516,4786,   4786,516,   3619,6956,   6956,3619,   
-231.78235,10,0,0,983753,0,0,10413045,-395587.52425305644,1706.7198,245.56056,7798,7658,   7658,7798,   1646,3112,   3112,1646,   6113,1040,   1040,6113,   1617,4467,   4467,1617,   1553,2361,   2361,1553,   
-167.94075,10,0,0,630243,0,0,8450128,-554639.4106681986,3302.59,289.5886,6467,3496,   3496,6467,   4871,2884,   2884,4871,   4493,1647,   1647,4493,   3912,1892,   1892,3912,   4977,7322,   7322,4977,   
-409.31723,10,0,0,1208985,0,0,12275305,-772817.9073039066,1888.066,228.10347,6120,3892,   3892,6120,   796,1735,   1735,796,   1873,1840,   1840,1873,   4542,601,   601,4542,   55,6812,   6812,55,   
-196.37497,10,0,0,781070,0,0,12739206,-624672.7034155674,3181.02,260.07016,5812,5458,   5458,5812,   2206,3709,   3709,2206,   3135,7332,   7332,3135,   4928,6835,   6835,4928,   6323,1772,   1772,6323,   
-231.95271,10,0,0,3400263,0,0,39676616,-621308.955657575,2678.6018,237.04457,4990,6658,   6658,4990,   211,7839,   7839,211,   1729,880,   880,1729,   254,5453,   5453,254,   4196,5085,   5085,4196,   
-203.64859,10,0,0,2213249,0,0,47788864,-726878.1409226296,3569.2764,309.32425,3845,7059,   7059,3845,   8245,4733,   4733,8245,   835,3906,   3906,835,   6861,8346,   8346,6861,   1239,4272,   4272,1239,   
-268.31433,10,0,0,1064477,0,0,18025396,-744955.2818861793,2776.4277,294.23083,4933,1015,   1015,4933,   4411,3176,   3176,4411,   4985,1008,   1008,4985,   1290,1162,   1162,1290,   8185,5597,   5597,8185,   
